,carros,price,link
38,Hyundai Grand I10 Illusion 1.2 Style 4 P,40000000,https://carro.mercadolibre.com.co/MCO-2122154518-hyundai-grand-i10-illusion-12-hatchback-5-puertas-_JM#position=39&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
39,Volvo Xc60 2.0 T5 Awd R-design,155000000,https://carro.mercadolibre.com.co/MCO-1374944689-volvo-xc60-r-design-awd-_JM#position=40&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
40,Chevrolet Sonic Lt,47000000,https://carro.mercadolibre.com.co/MCO-1376114865-chevrolet-sonic-lt-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
41,Chevrolet Tracker 1.8 Lt,39000000,https://carro.mercadolibre.com.co/MCO-2110291618-chevrolet-tracker-lt-2013-_JM#position=42&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
42,Audi A3 1.2 Sportback,89500000,https://carro.mercadolibre.com.co/MCO-1377609055-audi-a3-sportback-_JM#position=43&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
43,Bmw X1 1.5 F48 Sdrive 18i,103000000,https://carro.mercadolibre.com.co/MCO-1373646829-bmw-x1-sdrive18i-_JM#position=44&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
44,Kia Rio Ex,34000000,https://carro.mercadolibre.com.co/MCO-2110286036-kia-rio-ex-2012-_JM#position=45&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
45,Honda Cr-v 2.4 Ex,45900000,https://carro.mercadolibre.com.co/MCO-1376611679-honda-cr-v-ex-_JM#position=46&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
46,Renault Duster 2.0 Dynamique 4x2,59500000,https://carro.mercadolibre.com.co/MCO-1375048173-renault-duster-dynamique-intens-20-_JM#position=47&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
47,Mazda Bt-50 3.2 Professional,140000000,https://carro.mercadolibre.com.co/MCO-1375816005-mazda-bt-50-all-new-_JM#position=48&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
0,Bmw Serie 3 2.0 320i E46,36000000,https://carro.mercadolibre.com.co/MCO-1374969199-bmw-serie-3-320i-20-e46-_JM#position=1&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
1,Ford Edge 3.5 Se Fl,54000000,https://carro.mercadolibre.com.co/MCO-1373187817-ford-edge-se-_JM#position=2&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
2,Mazda Cx-9 2.5 Grand Touring Lx Camioneta,125000000,https://carro.mercadolibre.com.co/MCO-1373628923-mazda-cx-9-grand-touring-lx-2019-_JM#position=3&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
3,Chevrolet Onix Lt Turbo,55000000,https://carro.mercadolibre.com.co/MCO-1375379925-chevrolet-onix-lt-turbo-_JM#position=4&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
4,Bmw X5 4.4 Xdrive50i,160000000,https://carro.mercadolibre.com.co/MCO-2108274358-bmw-x5-xdrive-50i-_JM#position=5&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
5,Volkswagen Saveiro Plus 1.6l Cabina Extendida,52200000,https://carro.mercadolibre.com.co/MCO-1375679187-volkswagen-saveiro-plus-2018-_JM#position=6&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
6,Hyundai Kona 1.6 Limited Hybrid,140000000,https://carro.mercadolibre.com.co/MCO-1377269711-hyundai-kona-16-hibrida-limited-_JM#position=7&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
7,Mini Clubman S Clubman S 2.0,113000000,https://carro.mercadolibre.com.co/MCO-2110497058-mini-cooper-s-clubman-_JM#position=8&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
8,Mercedes-benz Clase Glc 2.0 4matic,156000000,https://carro.mercadolibre.com.co/MCO-2106865724-mercedes-benz-glc-250-4matic-_JM#position=9&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
9,Honda Cr-v 2.4 Lx,69200000,https://carro.mercadolibre.com.co/MCO-1373641111-honda-crv-lx-2wd-_JM#position=10&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
10,Fiat Mobi 1.0 Like,41000000,https://carro.mercadolibre.com.co/MCO-1373062365-fiat-mobi-like-10-_JM#position=11&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
11,Mercedes-benz Clase Glk 3.0 4matic,55000000,https://carro.mercadolibre.com.co/MCO-2110373282-mercedes-benz-clase-glk-300-4matic-30-_JM#position=12&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
12,Mazda Cx-5 2.0 Touring Awd,68900000,https://carro.mercadolibre.com.co/MCO-1373308735-mazda-cx-5-touring-awd-_JM#position=13&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
13,Kia Cerato 1.6 Lx 120 Hp,28000000,https://carro.mercadolibre.com.co/MCO-2102985838-kia-cerato-16-lx-_JM#position=14&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
14,Chevrolet Captiva 3.0 Sport 4x4,33800000,https://carro.mercadolibre.com.co/MCO-2106866314-chevrolet-captiva-30-sport-4x4-2011-_JM#position=15&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
15,Kia New Sportage Lx,57000000,https://carro.mercadolibre.com.co/MCO-1373633313-kia-new-sportage-lx-2012-_JM#position=16&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
16,Kia Picanto 1.1 Morning,25000000,https://carro.mercadolibre.com.co/MCO-1375027625-kia-picanto-11-morning-_JM#position=17&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
17,Ford Escape 2.0 L,97000000,https://carro.mercadolibre.com.co/MCO-2104685504-ford-escape-_JM#position=18&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
18,Mercedes-benz Clase C 200 Exclusive Sd At,124900000,https://carro.mercadolibre.com.co/MCO-2102530224-mercedes-benz-clase-c-200-exclusive-sd-_JM#position=19&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
19,Mini Cooper 1.6 172 Hp,49900000,https://carro.mercadolibre.com.co/MCO-2110361936-mini-cooper-r56-_JM#position=20&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
20,Nissan Qashqai 2.0l 2wd,63000000,https://carro.mercadolibre.com.co/MCO-1375368875-nissan-qashqai-2-2wd-_JM#position=21&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
21,Ram V700 1.4 Fire,49000000,https://carro.mercadolibre.com.co/MCO-1376138921-ram-700-express-_JM#position=22&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
22,Kia Sorento 3.5,56000000,https://carro.mercadolibre.com.co/MCO-2104724886-kia-sorento-xm-ex-35-_JM#position=23&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
23,Bmw Serie 2 1.5 218i Gran Tourer,172990000,https://carro.mercadolibre.com.co/MCO-1376244597-bmw-serie-2-218i-grand-coupe-15-paquete-m-_JM#position=24&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
24,Audi Q7 V6 3.0 Tdi Quattro Luxury,75000000,https://carro.mercadolibre.com.co/MCO-1375393461-audi-q7-tdi-_JM#position=25&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
25,Toyota Fortuner 2.7 Street 4x2,179900000,https://carro.mercadolibre.com.co/MCO-2106745920-toyota-fortuner-27-street-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
26,Peugeot 208 1.6 Active Hdi,56000000,https://carro.mercadolibre.com.co/MCO-2110351774-peugeot-208-active-hdi-16-_JM#position=27&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
27,Dodge Journey 2.4 Se/express Fl,63800000,https://carro.mercadolibre.com.co/MCO-2106852846-dodge-journey-se-_JM#position=28&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
28,Chevrolet Optra 1.6,26500000,https://carro.mercadolibre.com.co/MCO-2099250042-chevrole-optra-_JM#position=29&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
29,Renault Kwid 1.0 12v,39500000,https://carro.mercadolibre.com.co/MCO-2106865560-renault-kwid-zen-10-_JM#position=30&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
30,Kia Seltos 1.6l Zenith At,116000000,https://carro.mercadolibre.com.co/MCO-2110322362-kia-seltos-_JM#position=31&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
31,Volkswagen Escarabajo 1.6 113,31500000,https://carro.mercadolibre.com.co/MCO-2110366064-volkswagen-escarabajo-113-_JM#position=32&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
32,Chevrolet Tracker 1.8 Ls Mecánica,46000000,https://carro.mercadolibre.com.co/MCO-1374986665-chevrolet-tracker-18-ls-mecanica-_JM#position=33&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
33,Chevrolet Aveo Emotion 1.6l,29500000,https://carro.mercadolibre.com.co/MCO-1375356331-chevrolet-aveo-emotion-16l-_JM#position=34&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
34,Suzuki Grand Vitara Sz,39000000,https://carro.mercadolibre.com.co/MCO-2110361756-suzuki-grand-vitara-sz-2011-_JM#position=35&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
35,Ford Escape 2.0 Se,70000000,https://carro.mercadolibre.com.co/MCO-1375648851-ford-escape-se-_JM#position=36&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
36,Toyota Corolla 2.0 Xl-i,90700000,https://carro.mercadolibre.com.co/MCO-2118397928-toyota-corolla-xl-i-_JM#position=37&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
37,Nissan Sentra 1.8 B17 Fl Exclusive,63500000,https://carro.mercadolibre.com.co/MCO-2106722946-nissan-sentra-exclusive-2020-_JM#position=38&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
38,Nissan Frontier 2.5 S,91000000,https://carro.mercadolibre.com.co/MCO-1371472741-nissan-frontier-np300-_JM#position=39&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
39,Chevrolet D-max Estacas,57900000,https://carro.mercadolibre.com.co/MCO-1371394881-chevrolet-dimax-estacas-_JM#position=40&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
40,Volkswagen Jetta 2.0 Trendline,29800000,https://carro.mercadolibre.com.co/MCO-2106698704-volkswagen-jetta-trendline-20-_JM#position=41&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
41,Hyundai Getz 1.6 Advance,56000000,https://carro.mercadolibre.com.co/MCO-2116115328-hyundai-getz-advance-16-_JM#position=42&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
42,Bmw Serie 3 2.0 318i E46,43000000,https://carro.mercadolibre.com.co/MCO-2106872740-bmw-serie-3-20-318i-_JM#position=43&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
43,Ford Focus 2.0 Titanium,41000000,https://carro.mercadolibre.com.co/MCO-1372616589-ford-focus-titanuim-20-2014-_JM#position=44&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
44,Ford Explorer 2.3 Limited 4x4,138000000,https://carro.mercadolibre.com.co/MCO-2102529002-ford-explorer-23-limited-_JM#position=45&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
45,Mazda 626 2.0 Lx Asahi,12900000,https://carro.mercadolibre.com.co/MCO-1371492771-mazda-626-lx-asahi-_JM#position=46&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
46,Hyundai Tucson 2.7 Gls,32900000,https://carro.mercadolibre.com.co/MCO-2093212218-hyundai-tucsson-gls-_JM#position=47&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
47,Chevrolet Sonic 1.6 Lt 4 P Mecánica,46000000,https://carro.mercadolibre.com.co/MCO-1375457105-chevrolet-sonic-16-_JM#position=48&search_layout=grid&type=item&tracking_id=b7e9419f-693c-4425-8cc3-f1a6310596b2
0,Skoda Fabia Hb Fl Rs 1.4 Tsi,44000000,https://carro.mercadolibre.com.co/MCO-1373101035-skoda-fabia-rs-14-turbo-_JM#position=1&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
1,Renault Logan 1.6 Dynamique Fii,26500000,https://carro.mercadolibre.com.co/MCO-1373334859-renault-logan-dynamique-16-2013-_JM#position=2&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
2,Volkswagen Crossfox 1.6l,58000000,https://carro.mercadolibre.com.co/MCO-1373346793-volkswagen-cross-fox-_JM#position=3&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
3,Skoda Fabia Skoda Fabia 1.6 Highline,35500000,https://carro.mercadolibre.com.co/MCO-1372614937-skoda-fabia-16-hb-ambiente-at-_JM#position=4&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
4,Mercedes-benz Clase E 1.8 200,62000000,https://carro.mercadolibre.com.co/MCO-1370970789-mercedes-benz-clase-e-18-e200-_JM#position=5&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
5,Volkswagen Jetta 2.5 Trendline,38000000,https://carro.mercadolibre.com.co/MCO-2103394906-volkswagen-jetta-25-trendline-_JM#position=6&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
6,Toyota Hilux 2.4l,240000000,https://carro.mercadolibre.com.co/MCO-2089298500-toyota-hilux-_JM#position=7&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
7,Bmw Serie 3 2.8 328i E36,33000000,https://carro.mercadolibre.com.co/MCO-1370703093-bmw-serie-3-28-328i-e36-_JM#position=8&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
8,Renault Logan 1.6,52000000,https://carro.mercadolibre.com.co/MCO-1379449901-renault-logan-_JM#position=9&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
9,Bmw Serie 3 2.0 320i F30 Sportline,142000000,https://carro.mercadolibre.com.co/MCO-2089220488-bmw-330i-g20-sportline-2020-_JM#position=10&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
10,Mazda 2 Grand Touring Lx Tp 1500cc 6ab Tc Cr,80990000,https://carro.mercadolibre.com.co/MCO-1370549915-mazda-2-grand-touring-lx-15-_JM#position=11&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
11,Renault Sandero 1.6 Dynamique,35000000,https://carro.mercadolibre.com.co/MCO-2089324752-renault-sandero-dynamique-_JM#position=12&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
12,Audi Q3 1.4 Tfsi Ambition,98000000,https://carro.mercadolibre.com.co/MCO-1373126903-audi-q3-tfsi-ambition-14-_JM#position=13&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
13,Toyota Prado 3.0 Vx,100000000,https://carro.mercadolibre.com.co/MCO-1375340971-toyota-land-cruiser-prado-_JM#position=14&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
14,Audi A6 2.0 Tfsi,62000000,https://carro.mercadolibre.com.co/MCO-2090245906-audi-a6-c7-20-tfsi-20-_JM#position=15&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
15,Bmw Serie 3 2.0 318i E90 Lci,48500000,https://carro.mercadolibre.com.co/MCO-1374932859-bmw-318i-e90-lci-_JM#position=16&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
16,Changan Cs 35 1.4 Skyview,115000000,https://carro.mercadolibre.com.co/MCO-1370676193-changan-cs35-plus-turbo-14-skyview-_JM#position=17&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
17,Mercedes-benz Clase Glc 2.0 4matic,190000000,https://carro.mercadolibre.com.co/MCO-2089233164-mercedes-benz-glc-300-4matic-_JM#position=18&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
18,Peugeot 301 1.6 Allure,45000000,https://carro.mercadolibre.com.co/MCO-2102987796-peugeot-301-allure-_JM#position=19&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
19,Seat Leon 1.8 Style Tsi Dsg,41500000,https://carro.mercadolibre.com.co/MCO-2118692040-seat-leon-style-tsi-18-_JM#position=20&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
20,Kia Picanto Emotion,47500000,https://carro.mercadolibre.com.co/MCO-2106724180-kia-picanto-emotion-2022-_JM#position=21&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
21,Toyota Fortuner 2.7l 4x2,104000000,https://carro.mercadolibre.com.co/MCO-1371438303-toyota-fortuner-_JM#position=22&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
22,Suzuki Swift 1.2 Dzire,46500000,https://carro.mercadolibre.com.co/MCO-2097593062-suzuki-swift-dzire-_JM#position=23&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
23,Suzuki Swift Hibrido,75500000,https://carro.mercadolibre.com.co/MCO-2095879148-suzuki-swift-hibrido-2023-_JM#position=24&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
24,Dodge Journey 2.4 Se/express,40000000,https://carro.mercadolibre.com.co/MCO-2141574338-dodge-journey-24-seexpress-_JM#position=25&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
25,Suzuki Vitara 1.6 Gl,89000000,https://carro.mercadolibre.com.co/MCO-2106697440-suzuki-vitara-gl-at-16-_JM#position=26&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
26,Toyota Hilux 2.4l,188000000,https://carro.mercadolibre.com.co/MCO-1375330107-toyota-hilux-24l-4x4-_JM#position=27&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
27,Honda Cr-v 1.5 Exl,149600000,https://carro.mercadolibre.com.co/MCO-2089288622-honda-prestige-turbo-15-_JM#position=28&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
28,Ford Edge 3.5 Limited,42000000,https://carro.mercadolibre.com.co/MCO-1379394343-ford-edge-limited-_JM#position=29&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
29,Chevrolet Luv 2.4 Dmax,56000000,https://carro.mercadolibre.com.co/MCO-1370513545-chevrolet-luv-d-max-estacas-24-_JM#position=30&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
30,Bmw X2 2.0 Sdrive20i,121000000,https://carro.mercadolibre.com.co/MCO-1370609889-bmw-x2-sdrive20i-20-_JM#position=31&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
31,Chevrolet Tracker Ls,43000000,https://carro.mercadolibre.com.co/MCO-1370605221-chevrolet-tracker-ls-2014-_JM#position=32&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
32,Audi A5 Sportback,59000000,https://carro.mercadolibre.com.co/MCO-1370658037-audi-a5-sportback-2011-_JM#position=33&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
33,Kia Sportage 2.0 Revolution,72000000,https://carro.mercadolibre.com.co/MCO-2102861068-kia-sportage-lx-revolution-2015-_JM#position=34&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
34,Volkswagen Jetta 2.0 Trendline,28400000,https://carro.mercadolibre.com.co/MCO-2141019422-volkswagen-jetta-trendline-_JM#position=35&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
35,Jeep Wrangler 3.6 Sport,175000000,https://carro.mercadolibre.com.co/MCO-1370551667-jeep-wrangler-sport-_JM#position=36&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
36,Mazda Cx-5 2.5 Grand Touring Camioneta,146000000,https://carro.mercadolibre.com.co/MCO-2130715262-mazda-cx5-25-grand-touring-camioneta-_JM#position=37&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
37,Mazda 5 2.0 Lfwa6,30000000,https://carro.mercadolibre.com.co/MCO-2133544292-mazda-5-20-lfwa6-_JM#position=38&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
38,Mercedes-benz Clase A 2.0 A45 Amg 4matic,102000000,https://carro.mercadolibre.com.co/MCO-2128307392-mercedes-benz-a45-20-amg-4matic-turbo-_JM#position=39&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
39,Bmw Serie 3 2.0 320i E90,38900000,https://carro.mercadolibre.com.co/MCO-1372648615-bmw-serie-3-320i-20-e90-_JM#position=40&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
40,Ford Escape 3.0 Xls,46000000,https://carro.mercadolibre.com.co/MCO-2128340750-ford-escape-30-xls-_JM#position=41&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
41,Renault Stepway 1.6 Dynamique / Intens Automática,68500000,https://carro.mercadolibre.com.co/MCO-1377574577-renault-stepway-16-intense-automatico-_JM#position=42&search_layout=grid&type=item&tracking_id=e7b4e33b-5309-4b24-bed2-647cf92000e0
